user_id,product_id,product_name,rating,votes,helpful_votes,ID
1063,26227,Survival of the Fittest (Alex Delaware),3,6,0,204172
1528,158140,Two-Lane Blacktop,5,5,5,384907
408,178766,Sweet Freedom: The Best of Michael McDonald,5,5,4,94424
82,185064,Don't Be a Menace to South Central While Drinking Your Juice in The Hood,4,1,1,602810
1341,25584,The Analyst,5,6,6,705084
1668,60681,PET SEMATARY,5,4,4,607800
1916,108403,"Sappers in the Wire: The Life and Death of Firebase Mary Ann (Military History, No 45)",4,1,1,357920
267,39952,Tell No One,4,6,5,99761
1324,29915,Neither Here nor There: Travels in Europe,4,2,2,283580
241,74716,Harry Potter and the Prisoner of Azkaban,5,1,1,165293
899,23504,White Oleander : A Novel (Oprah's Book Club),5,5,4,395438
1409,46489,Into the House of the Ancestors: Inside the New Africa,3,3,3,158357
610,150986,The Boys from Brazil,4,10,9,319624
1141,77809,Troubleshooting TCP/IP,4,1,1,231863
1228,173444,6 & 12 String Slack Key,5,3,2,694689
79,57503,Chicken Soup for Little Souls,5,3,2,632821
1020,65788,Postcards (Scribner Classics),4,4,4,30891
1929,108014,"Building Wealth : The New Rules for Individuals, Companies, and Nations in a Knowledge-Based Economy",2,24,23,633952
1569,132322,Blue Shoe,4,4,4,141610
63,213998,Chicago II (Repackaged),4,4,4,684231
772,98933,War and Peace (Signet Classics (Paperback)),5,2,2,151011
1229,44289,Tarzan of the Apes (Tarzan),5,20,19,589803
1196,218536,The Power to Believe,4,7,3,630477
1028,28193,Back When We Were Grownups (Random House Large Print),4,2,2,230535
321,213944,The Sweetest Thing,3,20,18,62019
1502,194902,Hoku,5,3,1,596815
1916,15493,OpenGL Programming for the X Window System,4,14,13,96084
1613,24846,A Prayer for Owen Meany,4,3,3,586261
932,204808,Rugrats - All Growed Up,5,4,4,731822
1618,74228,Envy,5,9,9,203302
665,42313,Great Airport Mystery (Hardy Boys Mystery Stories),4,1,1,485054
1962,85822,The Revenge of the Pink Panther,5,8,6,531590
1916,88282,"Final Gifts: Understanding the Special Awareness, Needs and Communications of the Dying",5,2,2,605753
1916,141329,Professional Java XML Programming with servlets and JSP,2,9,8,327002
1916,171780,Songs of Inspiration,5,5,5,248762
681,203435,Akira (Limited Special Edition Tin),5,58,48,385291
977,204098,Better Off Dead,5,0,0,89974
1916,85534,The Incredible Genie,5,6,0,458643
1916,112933,The Transformation of the Inner Man,4,9,8,651095
797,190758,Shakespeare in Love (Miramax Collector's Series),5,7,4,656881
1916,125318,Inside Tcp/Ip: A Comprehensive Introduction to Protocols and Concepts (Inside),5,0,0,591327
620,210710,Life as a House (New Line Platinum Series),5,5,5,501325
1404,198726,Hybrid Theory,2,9,1,410995
992,22834,Butterscotch Blues,5,9,9,39269
546,205684,Spy Kids,5,0,0,427254
426,32433,Into the Wild,4,2,1,507577
934,139612,Dying to Please (Nova Audio Books),4,0,0,350305
1916,120722,Splendors of the Universe: A Practical Guide to Photographing the Night Sky,2,2,2,679699
1345,1535,U.S.S. Seawolf,5,1,1,629985
1916,48052,Wit and Its Relation to the Unconscious,5,11,7,100113
580,219798,The Lord of the Rings - The Two Towers (Full Screen Edition),4,1,1,279378
70,119651,Songbook,5,0,0,47374
1360,36480,Portrait of a Killer: Jack the Ripper -- Case Closed,5,34,12,29666
1516,68381,Running Out of Time (Aladdin Fiction),5,0,0,518180
1916,188617,The Prince of Egypt,5,0,0,739722
604,61540,ARNOLD : THE EDUCATION OF A BODYBUILDER,5,5,4,315859
1916,48330,Abraham Lincoln,4,7,4,242722
1183,41929,A Darkness More Than Night,5,2,2,730870
1203,73486,From a Buick 8,4,2,0,690249
909,138371,1st to Die (Women's Murder Club (Audio)),5,12,11,325850
790,143882,There's No Toilet Paper on the Road Less Traveled: The Best of Travel Humor and Misadventure (Travelers' Tales),3,0,0,325954
406,193124,Persuasion,5,12,12,346081
1916,136765,Nabokov's Blues: The Scientific Odyssey of a Literary Genius,5,7,7,642973
1424,212077,Hollow Man (Superbit Deluxe Collection),2,2,1,557040
487,208427,The Gift,2,2,1,258385
1440,51319,Oranges on Golden Mountain,5,2,2,289513
1916,205244,Thomas the Tank Engine - Best of Thomas,5,3,0,40402
70,41741,The Lion's Game,5,8,2,103360
1735,184855,Cousin Bette,5,10,8,105156
958,219311,XXX (Superbit Collection),5,4,2,101977
768,91533,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",1,24,16,262794
578,120169,White Oleander,4,15,12,127979
1916,44859,Scattered:  How Attention Deficit Disorder Originates And What You Can Do About It,5,12,9,465468
1759,40213,Holes (Yearling Newbery),1,4,3,413765
1502,183626,Ghetto Supastar,5,0,0,652841
1350,51501,Hornet Flight,5,3,1,434590
266,9311,Changing Places,5,1,0,743450
1502,29514,"Mummies & Pyramids (Magic Tree House Research Guide, paper)",5,5,5,322436
1894,159652,A Mannheim Massage,5,2,2,543346
1999,196422,One Minute Science,5,4,2,199536
240,149750,First Blood,4,3,0,423180
1737,176896,Sings the Johnny Mercer Songbook,5,9,7,40092
756,105188,The Art of War,5,28,23,67843
669,163716,Goodbye Yellow Brick Road,4,2,2,213051
1052,215119,Frosty the Snowman,4,5,5,519833
1440,13465,The Concise Oxford Dictionary of Literary Terms (Oxford Paperback Reference),4,18,18,523186
1989,213606,Reservoir Dogs - (Mr. Blond) 10th Anniversary Special Limited Edition,5,4,3,76897
1916,11946,An Erotic Beyond: Sade,5,18,15,64004
1502,10222,The Foxman,5,5,4,603256
202,12392,Sacajawea,5,6,5,313681
208,104038,Seven Years in Tibet,5,14,12,459168
1346,85776,National Geographic's The Battle for Midway,5,12,12,643422
214,157170,Deliverance,5,4,2,138844
1650,9020,The Haunting of Hill House,4,0,0,348449
1821,194132,The Adventures of Ichabod and Mr. Toad,5,2,1,450493
1725,79014,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",3,3,3,302369
657,214861,What Comes Around,5,0,0,575427
1916,185588,Jawbreaker: Music From The Motion Picture,4,5,3,697215
225,101381,He Chose The Nails,5,3,2,499405
301,215309,Harry Potter and the Sorcerer's Stone Gift Set With Fluffy Collectible,4,2,0,658015
313,200918,Anatomy,4,1,0,286426
318,154429,Strangers on a Train (British Version),2,19,0,554043
779,1284,"Mars and Venus Starting Over: A Practical Guide for Finding Love Again after a Painful Breakup, Divorce, or the Loss of a Loved One",5,15,13,689262
255,194376,The Guns of Navarone (Special Edition),5,10,10,102839
545,214921,Star Trek III - The Search for Spock (Special Edition),4,5,4,634473
1012,8083,Literature and the Writing Process with Website (6th Edition),4,5,5,76520
1916,35474,"Attaboy, Sam!",5,3,2,49816
584,213289,Deodato 2 [2002 Reissue],5,2,2,398819
447,91597,"Harry Potter and the Chamber of Secrets (Book 2, Audio)",5,3,1,474536
1912,109909,Pocket Guide to Fortune Telling (The Crossing Press Pocket Series),5,7,7,228233
1440,48119,Lysistrata (Dover Thrift Editions),5,8,8,482447
1853,152248,Pinocchio: Spanish Edition,3,6,2,569124
124,28372,Life Is So Good,5,0,0,634300
182,189341,Wes Craven's New Nightmare,5,0,0,629563
1916,24958,Ghost King (Stones of Power),5,0,0,227605
1884,193088,Lonesome Dove,5,7,7,27249
1916,35651,Letters From Father Christmas,1,22,19,636111
245,155932,The Evil Dead,5,0,0,382364
550,21427,The Death of the West: How Dying Populations and Immigrant Invasions Imperil Our Country and Civilization,2,24,10,283520
1606,59513,On Writing,4,2,1,162487
1916,53255,Camy Baker's Love You Like a Sister (Camy Baker's Series),4,0,0,228608
276,209426,Malena,4,15,14,182136
282,191135,Beavis and Butt-head Do America,5,4,0,420522
1333,78522,Lawrence of Arabia (Widescreen Edition),5,2,2,672835
70,94784,The Virginian,5,4,1,152312
1916,151635,The Canterville Ghost,4,4,3,120916
795,209169,Enemy at the Gates,1,4,2,110769
1822,42277,Jack: Straight from the Gut,4,18,14,245429
1342,187384,The Faculty,3,3,1,200089
1732,192891,Hannibal,3,0,0,179976
1916,86571,From Here to Eternity,5,1,1,639097
1211,161492,"Queen - Greatest Hits, Vols. 1 &2",5,5,5,167357
1235,130829,The Buddhist I Ching (Shambhala Dragon Editions),5,8,8,222538
1220,123491,The Unexpected Legacy of Divorce: A 25-Year Landmark Study,5,17,16,653279
1637,138918,Immortal in Death (In Death),5,72,72,223028
388,91516,"Harry Potter and the Order of the Phoenix (Book 5, Audio)",3,9,6,636362
1179,192762,Snow White and the Seven Dwarfs (Disney Special Platinum Edition),5,6,6,102209
574,168894,Metallica,5,1,0,624114
186,78458,Air Force One,4,0,0,594342
1916,109739,"Lunch Boxes, Metal & Thermoses",5,4,4,172191
636,24098,The Beach House,4,3,3,310287
1916,36267,Black Notice,3,0,0,730804
1336,25785,"Star Wars, Episode I - The Phantom Menace",4,12,10,31899
738,72567,Nothing Like It In the World : The Men Who Built the Transcontinental Railroad 1863-1869,3,7,5,400625
1925,164575,"Tchaikovsky: Symphonies Nos. 4, 5 & 6",5,7,7,187374
70,121036,"Developing and Maintaining Practical Archives: A How-To-Do-It Manual (How-to-Do-It Manuals for Librarians, No 71)",5,1,1,251300
1826,5830,Portrait in Sepia,3,3,2,293822
1408,208437,Mad Max (Special Edition),4,4,3,244619
1502,10380,Young Cam Jansen and the Missing Cookie (Young Cam Jansen),5,0,0,347670
1716,49007,The Pleasure Master,5,30,28,103641
1916,89859,Paella! : Spectacular Rice Dishes From Spain,5,12,9,152411
1916,192077,Malcolm X,5,3,0,745285
642,148375,The Scarlet Letter,4,5,3,191752
1916,127188,The Glory of Their Times,5,1,1,723763
536,10618,Lady Audley's Secret (Penguin Classics),4,3,3,9940
787,163484,The Ultimate Collection,4,4,3,604711
1916,84329,"Conception, Pregnancy & Birth",5,2,2,623605
628,152691,The Scent of Green Papaya,4,15,12,530958
1774,154830,Lost Highway,4,0,0,25274
520,86419,Experience Hendrix - Book One : Beginning Guitar Method (Experience Hendrix),5,1,1,47655
1872,166999,Fauré: Piano Quartets,5,8,8,685651
1916,63183,"The Rich Are Different : A Priceless Treasury of Quotations and Anecdotes About the Affluent, the Posh, and the Just Plain Loaded",4,15,13,454512
229,205492,Hail Columbia (IMAX),4,2,1,427933
1916,60567,Wait Till Next Year : A Memoir (AUDIO CASSETTE),5,0,0,736098
377,79618,Blast from the Past,3,5,4,95848
1235,63805,The Beak of the Finch: A Story of Evolution in Our Time,5,14,14,44450
1679,23908,Me Talk Pretty One Day,3,12,3,519531
635,211161,Ocean's Eleven,5,25,20,123527
1916,40929,Solitons and Instantons (North Holland Personal Library),5,4,1,601121
1866,114067,Harry Potter and the Goblet of Fire (Book 4),5,3,2,214856
1809,127734,War of the Century: When Hitler Fought Stalin,5,39,31,267194
1916,194386,Interview with the Vampire,1,5,3,742608
1769,169882,Fleetwood Mac,5,2,1,93947
1332,85109,The Postman,3,4,1,204775
70,147235,Nelson's Run,5,4,3,329303
638,150908,Frankenstein and the Monster from Hell,4,2,2,268316
790,183160,"Holst: The Planets / Dutoit, Montreal Symphony Orchestra (Penguin Music Classics Series)",5,5,3,294511
1760,90495,Feathers from My Nest: A Mother's Reflections,5,4,4,278976
1876,190988,Wild Thing,5,33,33,375778
1640,204381,The Pledge,5,0,0,24173
40,136408,The Theory of Options: A New Theory of the Evolution of Human Behavior,3,1,1,138855
1916,157459,Trancers,4,0,0,560514
156,54158,The Patient,4,8,8,436407
1916,142837,Ufo Danger Zone: Terror & Death in Brazil,5,4,3,509667
1953,152923,Back to School,5,2,1,550007
1230,194920,Mercy,4,24,23,680521
399,192588,The Exorcist III,3,4,0,593258
1765,109361,Radiant Identities,5,29,28,716968
1027,195178,The End of the Innocence,5,10,8,414057
1916,97603,The Billboard Book of One-Hit Wonders,2,23,16,182821
1916,153428,A&E Biography - Dean Martin - Everybody Loves Somebody,5,1,1,149188
1146,199355,The Matrix - Limited Edition Collector's Set,5,4,3,340694
1101,195077,The ConstruKction of Light,2,2,0,343448
332,218294,Red Dragon - Director's Edition,5,6,5,47921
1795,120087,The Lovely Bones,5,3,1,115389
396,74161,Soul Stories,5,9,8,554292
1916,33963,The Coral Sea,5,4,4,278671
842,6830,The Four Pillars of Investing : Lessons for Building a Winning  Portfolio,4,16,12,706271
270,10004,Midnight's Children (Penguin Great Books of the 20th Century),5,2,2,153437
289,199892,Snow Falling on Cedars (Special Edition),4,2,2,405230
1684,167748,Raw Power,5,1,1,529154
804,42228,Cane River (Oprah's Book Club (Paperback)),4,0,0,37689
1502,5049,The Land I Lost : Adventures of a Boy in Vietnam (Harper Trophy Book),5,3,2,736865
169,213208,Speed Tribe,3,1,1,400004
1162,23035,The Veteran,5,12,11,416285
1916,116459,The World's Easiest Guide to Using the APA : A User Friendly Manual for Formatting Research Papers According to the American Psychological Association,5,4,3,407060
983,215241,"Johnny Carson - The Tonight Show: Return to Studio One, 3/6/69",3,42,37,92592
579,34589,Theodore Rex,4,14,13,314944
1172,78571,Stripes,5,3,2,429835
1916,67721,"Proud Spirit : Lessons, Insights & Healing From 'the Voice Of The Spirit World'",1,17,12,637875
188,205810,The Hobbit,3,26,24,540034
276,217653,Dehli9,4,5,3,126398
1784,216891,Sacred Yoga Practice with Rainbeau Mars - Vinyasa Flow: Pure Tranquility,5,0,0,727834
1764,195108,Mad Season,3,0,0,594036
818,112708,Legion of Super-Heroes: The Great Darkness Saga,5,4,4,406882
1096,31799,Nory Ryan's Song,5,3,3,427703
1449,85352,North by Northwest,5,3,2,462111
1916,107144,Communist Manifesto (Yu Liang Ts'ung Shu),5,2,1,736411
1916,6864,AIM/FAR 2003,5,6,3,361937
182,155574,The Black Cauldron,5,5,5,4271
1750,206176,The Vanishing - Criterion Collection,5,5,5,590452
1321,193290,The Abyss - Special Edition,5,1,1,108199
238,44626,Lost in Yonkers (Plume Drama),5,0,0,188026
1916,155110,Thelma & Louise,5,1,0,568866
17,99720,Evangelism Explosion 4th Edition,2,0,0,482361
344,180691,Debut [Japan Bonus Tracks],5,2,2,622514
1507,82649,Parallel Lies,4,5,3,681130
1616,163942,Endless Summer: Donna Summer's Greatest Hits,5,2,2,400467
1964,214756,One Flew Over the Cuckoo's Nest (Two-Disc Special Edition),3,3,0,694811
1916,118285,The Complete German Commission E Monographs: Therapeutic Guide to Herbal Medicines (CD-ROM),5,29,28,420663
382,11920,Animal Farm: A Fairy Story,4,0,0,567046
241,199827,Moll Flanders,5,7,6,713846
1916,70794,Understanding Earth (Understanding Earth),4,3,1,330129
1885,63110,Bird by Bird : Some Instructions on Writing and Life,5,2,1,109907
1572,85570,Breakdown,4,0,0,316166
346,65511,Three To Get Deadly (A Stephanie Plum Novel),5,3,3,608690
1427,40786,Dragon Blood,4,26,26,598531
610,193245,Gone with the Wind,5,0,0,2704
1502,193811,Shades of Deep Purple,3,10,0,191545
1680,164733,"Bartók: The Piano Concertos / Anda, Fricsay, Radio Symphony Orchestra Berlin",5,3,3,571453
1944,138462,Chasing the Dime,5,35,32,693551
502,82823,Don't Sweat the Small Stuff--and it's all small stuff (Don't Sweat the Small Stuff Series),4,5,4,114563
94,203020,"To Grover, with Love",5,2,2,183399
1049,12023,All the King's Men,4,2,2,554270
310,5906,Use the News: How to Separate the Noise from the Investment Nuggets and Make Money in Any Economy,4,73,26,697380
1129,169946,We Sold Our Soul for Rock 'n' Roll,4,0,0,622056
374,74183,"Shadow Warriors: Inside the Special Forces (Commanders Series, 3)",5,5,2,207040
1576,156366,Leprechaun 2,2,0,0,545309
1916,97837,Evil : The Shadow Side of Reality (Evil Ppr),5,16,6,4960
1346,215133,Scooby-Doo,4,1,1,534429
284,160141,Hot Rats,5,5,4,9135
650,81770,"Harry Potter and the Sorcerer's Stone (Book 1, Large Print)",5,3,3,541742
264,13325,Moby Dick (Oxford World's Classics Hardcovers),5,3,2,554337
1125,139124,The Smithsonian Atlas of the Amazon,5,6,6,12513
1144,13900,Tibetan Book of Dead,5,11,10,81821
1137,81373,Magician: Master (Riftwar Saga),2,1,1,312852
762,156315,Lola Montes,5,0,0,110019
1135,127276,Girl with a Pearl Earring,5,2,0,16201
1376,79153,She's Not There : A Life in Two Genders,4,2,0,535560
1716,70049,Long Time No See : A Novel,4,5,2,32201
70,114826,Princess Alopecia,5,3,2,505987
777,157188,Antonia's Line,2,31,1,673594
622,5643,Stuck in Neutral,3,4,1,591675
162,208046,Morning View,5,2,2,847
254,91516,"Harry Potter and the Order of the Phoenix (Book 5, Audio)",5,5,4,384640
1916,107780,"The Children of Wrath : The Renshai Chronicles, Volume 3 (Renshai Chronicles)",3,0,0,611904
764,63194,One Hundred Years of Solitude (Everyman's Library (Cloth)),5,4,4,173538
1753,36342,Who Moved My Cheese? Large-Print Edition,5,3,2,159620
727,162148,Workbook,4,2,2,417574
109,32155,Luther,5,0,0,64388
1916,157264,Madonna: Video Collection 1993-99,4,0,0,656009
374,14466,Reformers in the Wings: From Geiler Von Kaysersberg to Theodore Beza,5,0,0,400030
602,210869,Any Which Way You Can,4,7,7,459862
1162,204733,Pollock,4,13,12,515705
1623,54473,The Orchid Thief,3,7,4,28125
750,214536,Behind Enemy Lines,4,1,0,73743
1851,44700,Writing for Story : Craft Secrets of Dramatic Nonfiction,5,12,12,232254
991,64550,A Civil Action (Vintage),5,4,2,412744
1916,4829,The Best Spiritual Writing 1999 (Best Spiritual Writing),4,78,34,42772
1916,38627,Hamster Hotel (Animal Ark Pets),2,4,2,591609
321,148618,Angel Heart,5,26,23,547548
70,203326,Jack Nicklaus - His March Through the Majors,5,1,1,168851
248,150173,Rollerball,3,4,2,235801
1631,22455,Of Murder and Madness : A True Story,3,9,5,727724
52,214865,Pay It Forward,4,10,10,168443
1915,74340,Daddy's Little Girl,5,2,1,34399
1916,217310,Thankful,5,2,2,423071
646,67953,Kisscut : A Novel,2,22,18,87345
27,156576,Dances with Wolves - DTS,5,2,2,86438
321,219510,Chicago,5,30,21,517800
110,89126,The Bonesetter's Daughter,5,19,16,53320
1502,12631,King Bidgood's in the Bathtub: The Musical,5,5,3,531999
1880,219819,Rooney,3,8,5,220838
257,57868,The Best American Mystery Stories 2002 (Best American (TM)),3,2,2,540223
1716,100403,The Very Virile Viking: (Cartoon Cover),4,13,8,139834
110,191880,Lone Star,5,5,4,679727
1469,169122,L.A. Woman,5,2,1,692219
1251,214298,Their Satanic Majesties Request,1,26,17,122757
1958,32482,Sister of My Heart : A Novel,4,7,7,210541
70,80537,Notting Hill,5,2,1,578329
37,195174,Oops!...I Did It Again,1,7,4,470624
1502,86635,Desperado,5,2,1,419166
1916,57320,Phoenix and the Carpet,3,26,15,4221
1357,123337,An Instance of the Fingerpost,3,3,2,48615
1916,98867,Book of Mormon of 1830,1,9,5,719189
43,27763,Faith of My Fathers,4,25,23,128179
70,76298,Wisconsin Off the Beaten Path: A Guide to Unique Places,5,6,6,306641
1381,22723,Glass Houses: Shocking Profiles of Congressional Sex Scandals and Other Unofficial Misconduct,4,0,0,557999
214,98561,"Vida con Proposito, Una",4,16,2,46364
1916,71640,Harm Done,4,14,13,356531
1439,138395,Up Country,2,4,2,497043
1916,41643,Never Street (Amos Walker Mysteries (Paperback)),5,0,0,371394
638,206412,The Bible,4,5,3,400110
1444,154129,Mission Impossible,5,1,0,430676
1575,154575,Terror in a Texas Town,5,16,8,595377
70,16852,"Mammoths, Sabertooths, and Hominids",5,11,8,9817
1264,194122,The Rescuers Down Under,5,6,6,334382
781,21556,The Encyclopedia of Murder and Mystery,5,7,7,283413
240,189337,A Nightmare on Elm Street 3 - Dream Warriors,4,1,1,325508
